leg_no,fn_number,dep_ap_sched,arr_ap_sched,dep_sched,arr_sched,m_offblockdt,m_onblockdt,departure_delay,arrival_delay,sched_flight_time,act_flight_time,ac_registration,change_reason_code,ac_type_code,trans_time,sched_trans_time,trans_time_delay,crew_group,crew_type_change,sched_ground_time,ground_time_delay,act_ground_time,catering_duration,pax_boarding_duration,flight_time_delay,dep_inbound_weekday,arr_weekday,dep_time_of_day,arr_time_of_day,anzahl_personal
271968386,EC2681,East Carmen,West Jason,2019-06-28 07:00:00,2019-06-28 08:15:00,2019-06-28 07:19:00,2019-06-28 08:26:00,19.0,11.0,75.0,67.0,ECLBQX,other problem,320,30,45,-15,B2,"['ca', 'cp', 'ca', 'ca', 'cp']",45.0,-11.0,34.0,25.0,14.0,-8.0,Friday,Friday,Morning Peak,Morning Peak,6
271992803,EC2977,East Carmen,East Holly,2019-06-28 07:10:00,2019-06-28 08:15:00,2019-06-28 07:21:00,2019-06-28 08:37:00,11.0,22.0,65.0,76.0,ECLGIX,other problem,DH4,63,55,8,A,[],40.0,-11.0,29.0,15.0,24.0,11.0,Friday,Friday,Morning Peak,Morning Peak,4
271966165,EC2658,Yoderburgh,East Allisontown,2019-06-28 07:15:00,2019-06-28 08:55:00,2019-06-28 07:15:00,2019-06-28 09:00:00,0.0,5.0,100.0,105.0,ECLGFX,no reason,DH4,27,35,-8,A,[],400.0,-4.0,396.0,,,5.0,Friday,Friday,Morning Peak,Morning Peak,4
272338315,EC2557,East Carmen,West Bryanstad,2019-06-28 07:20:00,2019-06-28 08:20:00,2019-06-28 07:36:00,2019-06-28 08:35:00,16.0,15.0,60.0,59.0,ECLBYX,other problem,320,0,0,0,Start,[],60.0,0.0,60.0,25.0,13.0,-1.0,Friday,Friday,Morning Peak,Morning Peak,6
272191316,EC2768,Port Amberfort,East Carmen,2019-06-28 07:35:00,2019-06-28 09:50:00,2019-06-28 07:35:00,2019-06-28 09:32:00,0.0,-18.0,135.0,117.0,ECLBJX,no reason,320,11,45,-34,A,[],55.0,48.0,103.0,22.0,17.0,-18.0,Friday,Friday,Morning Peak,Daytime,6
272100918,EC11508,Ellisside,East Carmen,2019-06-28 07:45:00,2019-06-28 09:50:00,2019-06-28 07:57:00,2019-06-28 09:52:00,12.0,2.0,125.0,115.0,ECLDEX,other problem,320,57,45,12,A,[],50.0,16.0,66.0,23.0,12.0,-10.0,Friday,Friday,Morning Peak,Daytime,5
271980661,EC2791,East Carmen,Castroville,2019-06-28 07:45:00,2019-06-28 10:05:00,2019-06-28 08:50:00,2019-06-28 11:19:00,65.0,74.0,140.0,149.0,ECLWNX,technical problem,E95,61,55,6,A,[],40.0,-63.0,-23.0,19.0,,9.0,Friday,Friday,Morning Peak,Daytime,5
272029890,EC3359,East Carmen,Fisherhaven,2019-06-28 07:45:00,2019-06-28 08:40:00,2019-06-28 09:04:00,2019-06-28 10:17:00,79.0,97.0,55.0,73.0,ECLGQX,technical problem,DH4,24,30,-6,C,['cp'],30.0,-31.0,-1.0,28.0,16.0,18.0,Friday,Friday,Morning Peak,Morning Peak,4
272006262,EC3117,East Carmen,Dudleyton,2019-06-28 07:50:00,2019-06-28 09:45:00,2019-06-28 08:04:00,2019-06-28 09:52:00,14.0,7.0,115.0,108.0,ECLBUX,other problem,320,72,55,17,A,['cp'],45.0,17.0,62.0,17.0,32.0,-7.0,Friday,Friday,Morning Peak,Daytime,8
272002961,EC3075,East Carmen,Lake David,2019-06-28 07:50:00,2019-06-28 09:40:00,2019-06-28 09:03:00,2019-06-28 10:53:00,73.0,73.0,110.0,110.0,ECLWJX,technical problem,E95,47,40,7,C,"['cp', 'ca', 'cp', 'ca']",55.0,-73.0,-18.0,28.0,30.0,0.0,Friday,Friday,Morning Peak,Daytime,6
271957346,EC2578,Lake Lawrencechester,East Carmen,2019-06-28 07:50:00,2019-06-28 09:15:00,2019-06-28 07:53:00,2019-06-28 09:10:00,3.0,-5.0,85.0,77.0,ECLBPX,other problem,320,64,70,-6,A,[],75.0,71.0,146.0,15.0,11.0,-8.0,Friday,Friday,Morning Peak,Daytime,7
272202815,EC3067,East Carmen,Kaylashire,2019-06-28 07:55:00,2019-06-28 10:30:00,2019-06-28 08:55:00,2019-06-28 11:40:00,60.0,70.0,155.0,165.0,ECLWKX,technical problem,E95,72,85,-13,B2,"['ca', 'cp', 'ca', 'ca']",50.0,-68.0,-18.0,23.0,21.0,10.0,Friday,Friday,Morning Peak,Daytime,5
272198056,EC2982,New Johnhaven,East Carmen,2019-06-28 07:55:00,2019-06-28 09:30:00,2019-06-28 09:06:00,2019-06-28 10:45:00,71.0,75.0,95.0,99.0,ECLWOX,technical problem,E95,48,40,8,A,[],65.0,-13.0,52.0,25.0,15.0,4.0,Friday,Friday,Morning Peak,Daytime,5
272032757,EC3391,East Carmen,Port Courtneytown,2019-06-28 07:55:00,2019-06-28 08:40:00,2019-06-28 08:10:00,2019-06-28 08:58:00,15.0,18.0,45.0,48.0,ECLGBX,other problem,DH4,-6,30,-36,C,['ca'],40.0,-18.0,22.0,17.0,17.0,3.0,Friday,Friday,Morning Peak,Morning Peak,4
271980010,EC2779,East Carmen,North Frankshire,2019-06-28 07:55:00,2019-06-28 09:50:00,2019-06-28 08:08:00,2019-06-28 10:10:00,13.0,20.0,115.0,122.0,ECLWPX,other problem,E95,0,0,0,Start,[],45.0,-11.0,34.0,22.0,24.0,7.0,Friday,Friday,Morning Peak,Daytime,6
271985613,EC2868,Kennethfort,East Carmen,2019-06-28 08:00:00,2019-06-28 10:00:00,2019-06-28 08:10:00,2019-06-28 10:20:00,10.0,20.0,120.0,130.0,ECLBBX,other problem,320,37,45,-8,A,[],50.0,45.0,95.0,26.0,24.0,10.0,Friday,Friday,Morning Peak,Daytime,6
272008602,EC3143,East Carmen,Port Bobby,2019-06-28 08:00:00,2019-06-28 09:45:00,2019-06-28 08:11:00,2019-06-28 10:02:00,11.0,17.0,105.0,111.0,ECLWGX,other problem,E95,0,0,0,Start,[],45.0,-17.0,28.0,22.0,25.0,6.0,Friday,Friday,Morning Peak,Daytime,6
271997282,EC3018,Joneshaven,East Carmen,2019-06-28 08:00:00,2019-06-28 09:25:00,2019-06-28 08:22:00,2019-06-28 09:48:00,22.0,23.0,85.0,86.0,ECLXDX,other problem,320,73,65,8,A,[],75.0,-7.0,68.0,22.0,25.0,1.0,Friday,Friday,Morning Peak,Daytime,6
272015787,EC3219,East Carmen,Erichaven,2019-06-28 08:00:00,2019-06-28 09:45:00,2019-06-28 08:16:00,2019-06-28 09:52:00,16.0,7.0,105.0,96.0,ECLBMX,other problem,320,0,0,0,Start,[],45.0,-7.0,38.0,21.0,25.0,-9.0,Friday,Friday,Morning Peak,Daytime,6
272192383,EC2828,Davidtown,East Carmen,2019-06-28 08:00:00,2019-06-28 09:55:00,2019-06-28 08:13:00,2019-06-28 09:57:00,13.0,2.0,115.0,104.0,ECLXEX,other problem,320,43,50,-7,A,[],50.0,20.0,70.0,25.0,10.0,-11.0,Friday,Friday,Morning Peak,Daytime,6
272011329,EC3169,East Carmen,Lake Kevin,2019-06-28 08:00:00,2019-06-28 08:50:00,2019-06-28 08:26:00,2019-06-28 09:16:00,26.0,26.0,50.0,50.0,ECLGKX,other problem,DH4,30,35,-5,A,[],35.0,8.0,43.0,24.0,27.0,0.0,Friday,Friday,Morning Peak,Morning Peak,4
272193205,EC2860,West Ana,East Carmen,2019-06-28 08:00:00,2019-06-28 10:00:00,2019-06-28 08:22:00,2019-06-28 10:24:00,22.0,24.0,120.0,122.0,ECLGCX,other problem,DH4,46,50,-4,A,[],70.0,-1.0,69.0,23.0,,2.0,Friday,Friday,Morning Peak,Daytime,4
272031146,EC3373,East Carmen,Lake Richardberg,2019-06-28 08:00:00,2019-06-28 08:50:00,2019-06-28 08:28:00,2019-06-28 09:24:00,28.0,34.0,50.0,56.0,ECLGLX,other problem,DH4,41,60,-19,B,[],35.0,-34.0,1.0,25.0,30.0,6.0,Friday,Friday,Morning Peak,Morning Peak,4
272001433,EC3057,East Carmen,Ryanland,2019-06-28 08:00:00,2019-06-28 10:45:00,2019-06-28 08:23:00,2019-06-28 11:02:00,23.0,17.0,165.0,159.0,ECLXCX,other problem,320,26,85,-59,C,"['cp', 'cp']",50.0,-9.0,41.0,,,-6.0,Friday,Friday,Morning Peak,Daytime,7
271988063,EC2908,Desireeton,East Carmen,2019-06-28 08:05:00,2019-06-28 10:25:00,2019-06-28 08:20:00,2019-06-28 10:28:00,15.0,3.0,140.0,128.0,ECLBAX,other problem,320,35,45,-10,A,[],45.0,25.0,70.0,26.0,13.0,-12.0,Friday,Friday,Morning Peak,Daytime,6
272213237,EC3289,East Carmen,Mezaport,2019-06-28 08:05:00,2019-06-28 09:50:00,2019-06-28 08:30:00,2019-06-28 10:12:00,25.0,22.0,105.0,102.0,ECLDBX,other problem,320,46,50,-4,B,[],40.0,-19.0,21.0,,,-3.0,Friday,Friday,Morning Peak,Daytime,5
272190562,EC2758,North Jeffrey,East Carmen,2019-06-28 08:10:00,2019-06-28 09:55:00,2019-06-28 08:33:00,2019-06-28 10:03:00,23.0,8.0,105.0,90.0,ECLBNX,other problem,320,69,65,4,A,[],55.0,52.0,107.0,24.0,18.0,-15.0,Friday,Friday,Morning Peak,Daytime,6
272017947,EC3233,East Carmen,Lisamouth,2019-06-28 08:10:00,2019-06-28 09:45:00,2019-06-28 08:25:00,2019-06-28 09:52:00,15.0,7.0,95.0,87.0,ECLBVX,other problem,320,11,50,-39,A,[],45.0,7.0,52.0,26.0,23.0,-8.0,Friday,Friday,Morning Peak,Daytime,6
271958639,EC2585,East Carmen,Lake Lawrencechester,2019-06-28 08:10:00,2019-06-28 09:40:00,2019-06-28 09:26:00,2019-06-28 10:52:00,76.0,72.0,90.0,86.0,ECLBKX,technical problem,320,57,60,-3,C,['cp'],70.0,-70.0,0.0,,,-4.0,Friday,Friday,Morning Peak,Daytime,6
271999310,EC3028,Gilbertland,East Carmen,2019-06-28 08:10:00,2019-06-28 09:50:00,2019-06-28 08:43:00,2019-06-28 10:09:00,33.0,19.0,100.0,86.0,ECLWDX,other problem,E95,71,80,-9,A,[],75.0,2.0,77.0,29.0,36.0,-14.0,Friday,Friday,Morning Peak,Daytime,5
272034316,EC3419,East Carmen,East Allisontown,2019-06-28 08:10:00,2019-06-28 08:45:00,2019-06-28 08:28:00,2019-06-28 09:01:00,18.0,16.0,35.0,33.0,ECLWCX,other problem,E95,0,0,0,Start,[],45.0,-25.0,20.0,25.0,29.0,-2.0,Friday,Friday,Morning Peak,Morning Peak,5
272018787,EC3239,East Carmen,Youngland,2019-06-28 08:10:00,2019-06-28 09:45:00,2019-06-28 08:33:00,2019-06-28 10:04:00,23.0,19.0,95.0,91.0,ECLXAX,other problem,320,52,55,-3,B2,"['ca', 'ca', 'cp', 'cp', 'ca']",45.0,-16.0,29.0,18.0,,-4.0,Friday,Friday,Morning Peak,Daytime,6
272018367,EC3235,East Carmen,Stephenstad,2019-06-28 08:15:00,2019-06-28 09:50:00,2019-06-28 08:37:00,2019-06-28 10:04:00,22.0,14.0,95.0,87.0,ECLBWX,other problem,320,65,80,-15,B2,"['ca', 'cp', 'ca', 'ca', 'cp']",45.0,-3.0,42.0,26.0,26.0,-8.0,Friday,Friday,Morning Peak,Daytime,6
272020997,EC3251,East Carmen,Matthewland,2019-06-28 08:15:00,2019-06-28 09:45:00,2019-06-28 08:35:00,2019-06-28 09:55:00,20.0,10.0,90.0,80.0,ECLDCX,other problem,320,79,90,-11,B2,"['cp', 'ca', 'ca', 'ca']",50.0,-1.0,49.0,16.0,26.0,-10.0,Friday,Friday,Morning Peak,Daytime,5
271981291,EC2808,South Loriview,East Carmen,2019-06-28 08:15:00,2019-06-28 10:00:00,2019-06-28 08:40:00,2019-06-28 10:25:00,25.0,25.0,105.0,105.0,ECLBTX,other problem,320,47,80,-33,A,[],50.0,-10.0,40.0,24.0,18.0,0.0,Friday,Friday,Morning Peak,Daytime,6
272023572,EC3285,East Carmen,North Davidfurt,2019-06-28 08:15:00,2019-06-28 12:00:00,2019-06-28 08:26:00,2019-06-28 11:54:00,11.0,-6.0,225.0,208.0,ECLDAX,other problem,320,0,0,0,Start,[],60.0,92.0,152.0,29.0,27.0,-17.0,Friday,Friday,Morning Peak,Daytime,6
271965538,EC2648,West Jennifer,East Carmen,2019-06-28 08:20:00,2019-06-28 09:50:00,2019-06-28 08:35:00,2019-06-28 10:00:00,15.0,10.0,90.0,85.0,ECLDGX,other problem,320,85,85,0,A,[],85.0,66.0,151.0,26.0,29.0,-5.0,Friday,Friday,Morning Peak,Daytime,5
272023992,EC3287,East Carmen,New Jessica,2019-06-28 08:20:00,2019-06-28 11:25:00,2019-06-28 08:39:00,2019-06-28 11:37:00,19.0,12.0,185.0,178.0,ECLBDX,other problem,320,33,60,-27,A,"['ca', 'cp', 'ca', 'ca', 'ca']",145.0,43.0,188.0,28.0,21.0,-7.0,Friday,Friday,Morning Peak,Daytime,6
272184792,EC2632,Susanmouth,East Carmen,2019-06-28 08:20:00,2019-06-28 09:55:00,2019-06-28 08:36:00,2019-06-28 09:51:00,16.0,-4.0,95.0,75.0,ECLBZX,other problem,320,75,85,-10,A,[],60.0,25.0,85.0,25.0,30.0,-20.0,Friday,Friday,Morning Peak,Daytime,6
271989533,EC2919,East Carmen,Whiteland,2019-06-28 08:20:00,2019-06-28 10:50:00,2019-06-28 08:32:00,2019-06-28 10:59:00,12.0,9.0,150.0,147.0,ECLWIX,other problem,E95,87,75,12,A,[],70.0,12.0,82.0,20.0,34.0,-3.0,Friday,Friday,Morning Peak,Daytime,5
272022257,EC3257,East Carmen,South Nathaniel,2019-06-28 08:20:00,2019-06-28 10:35:00,2019-06-28 08:42:00,2019-06-28 10:58:00,22.0,23.0,135.0,136.0,ECLBFX,other problem,320,0,0,0,Start,[],75.0,38.0,113.0,27.0,24.0,1.0,Friday,Friday,Morning Peak,Daytime,7
272026047,EC3309,East Carmen,South Cory,2019-06-28 08:20:00,2019-06-28 11:55:00,2019-06-28 08:37:00,2019-06-28 11:56:00,17.0,1.0,215.0,199.0,ECLDFX,other problem,320,0,0,0,Start,[],75.0,43.0,118.0,,,-16.0,Friday,Friday,Morning Peak,Daytime,7
272013345,EC3189,East Carmen,Lloydtown,2019-06-28 08:25:00,2019-06-28 09:35:00,2019-06-28 08:39:00,2019-06-28 09:54:00,14.0,19.0,70.0,75.0,ECLWMX,other problem,E95,64,65,-1,A,"['ca', 'cp', 'cp', 'ca', 'ca']",45.0,-9.0,36.0,17.0,17.0,5.0,Friday,Friday,Morning Peak,Daytime,6
272007042,EC3131,East Carmen,East Toddchester,2019-06-28 08:25:00,2019-06-28 10:40:00,2019-06-28 08:39:00,2019-06-28 10:38:00,14.0,-2.0,135.0,119.0,ECLWQX,other problem,E95,0,0,0,Start,[],75.0,24.0,99.0,,,-16.0,Friday,Friday,Morning Peak,Daytime,6
272020149,EC3246,Youngland,East Carmen,2019-06-28 08:25:00,2019-06-28 10:05:00,2019-06-28 08:39:00,2019-06-28 10:26:00,14.0,21.0,100.0,107.0,ECLGAX,other problem,DH4,76,100,-24,A,[],40.0,6.0,46.0,27.0,16.0,7.0,Friday,Friday,Morning Peak,Daytime,4
272026467,EC3313,East Carmen,East Latashaview,2019-06-28 08:25:00,2019-06-28 11:55:00,2019-06-28 09:29:00,2019-06-28 12:48:00,64.0,53.0,210.0,199.0,ECLBCX,technical problem,320,0,0,0,Start,[],75.0,-38.0,37.0,26.0,22.0,-11.0,Friday,Friday,Morning Peak,Daytime,7
272189456,EC2741,Fisherhaven,Lake Lawrencechester,2019-06-28 08:30:00,2019-06-28 09:40:00,2019-06-28 08:44:00,2019-06-28 09:57:00,14.0,17.0,70.0,73.0,ECLGMX,other problem,DH4,45,35,10,A,[],45.0,-17.0,28.0,,,3.0,Friday,Friday,Morning Peak,Daytime,4
271990099,EC2928,East Melindachester,East Carmen,2019-06-28 08:35:00,2019-06-28 10:10:00,2019-06-28 08:35:00,2019-06-28 10:03:00,0.0,-7.0,95.0,88.0,ECLWBX,no reason,E95,53,40,13,A,[],50.0,71.0,121.0,15.0,26.0,-7.0,Friday,Friday,Morning Peak,Daytime,5
272088216,EC11863,East Carmen,New Stacyburgh,2019-06-28 08:35:00,2019-06-28 10:35:00,2019-06-28 09:39:00,2019-06-28 11:39:00,64.0,64.0,120.0,120.0,ECLXBX,technical problem,320,0,0,0,Start,[],45.0,-62.0,-17.0,26.0,15.0,0.0,Friday,Friday,Morning Peak,Daytime,6
271972203,EC2709,East Allisontown,Lake Lawrencechester,2019-06-28 08:35:00,2019-06-28 09:55:00,2019-06-28 08:36:00,2019-06-28 09:54:00,1.0,-1.0,80.0,78.0,ECLWLX,other problem,E95,37,40,-3,A,[],45.0,4.0,49.0,,,-2.0,Friday,Friday,Morning Peak,Daytime,5
272185042,EC2634,Dawsonhaven,East Carmen,2019-06-28 08:40:00,2019-06-28 09:55:00,2019-06-28 09:11:00,2019-06-28 10:14:00,31.0,19.0,75.0,63.0,ECLWHX,other problem,E95,89,125,-36,A,[],55.0,-4.0,51.0,29.0,15.0,-12.0,Friday,Friday,Morning Peak,Daytime,5
272188636,EC2719,Lake Richardberg,Lake Lawrencechester,2019-06-28 08:40:00,2019-06-28 09:50:00,2019-06-28 08:43:00,2019-06-28 09:50:00,3.0,0.0,70.0,67.0,ECLWEX,other problem,E95,48,45,3,A,[],60.0,1.0,61.0,,,-3.0,Friday,Friday,Morning Peak,Daytime,5
271995874,EC3004,Port Julieview,East Carmen,2019-06-28 08:45:00,2019-06-28 10:05:00,2019-06-28 09:14:00,2019-06-28 10:49:00,29.0,44.0,80.0,95.0,ECLGJX,other problem,DH4,17,40,-23,A,[],60.0,-25.0,35.0,26.0,22.0,15.0,Friday,Friday,Morning Peak,Daytime,4
271959689,EC2590,Lake Lawrencechester,East Carmen,2019-06-28 08:50:00,2019-06-28 10:10:00,2019-06-28 09:05:00,2019-06-28 10:24:00,15.0,14.0,80.0,79.0,ECLBIX,other problem,320,65,70,-5,A,[],60.0,5.0,65.0,27.0,15.0,-1.0,Friday,Friday,Morning Peak,Daytime,6
271990848,EC2964,West Danielport,East Carmen,2019-06-28 08:50:00,2019-06-28 10:20:00,2019-06-28 08:58:00,2019-06-28 10:12:00,8.0,-8.0,90.0,74.0,ECLWAX,other problem,E95,20,45,-25,A,[],40.0,28.0,68.0,22.0,18.0,-16.0,Friday,Friday,Morning Peak,Daytime,5
272193810,EC2869,East Carmen,Kennethfort,2019-06-28 08:50:00,2019-06-28 11:00:00,2019-06-28 09:09:00,2019-06-28 11:09:00,19.0,9.0,130.0,120.0,ECLBRX,other problem,320,37,45,-8,A,[],45.0,-7.0,38.0,19.0,30.0,-10.0,Friday,Friday,Morning Peak,Daytime,6
271993013,EC2978,East Holly,East Carmen,2019-06-28 08:55:00,2019-06-28 10:10:00,2019-06-28 09:06:00,2019-06-28 10:23:00,11.0,13.0,75.0,77.0,ECLGIX,other problem,DH4,10,40,-30,A,[],60.0,5.0,65.0,22.0,20.0,2.0,Friday,Friday,Morning Peak,Daytime,4
272097082,EC4595,Aaronbury,Rowefurt,2019-06-28 08:55:00,2019-06-28 11:30:00,2019-06-28 08:56:00,2019-06-28 11:21:00,1.0,-9.0,155.0,145.0,ECLGGX,other problem,DH4,0,0,0,Start,[],45.0,9.0,54.0,,,-10.0,Friday,Friday,Morning Peak,Daytime,4
271996539,EC3008,Joneshaven,East Carmen,2019-06-28 08:55:00,2019-06-28 10:20:00,2019-06-28 09:21:00,2019-06-28 10:42:00,26.0,22.0,85.0,81.0,ECLBOX,other problem,320,52,45,7,A,[],60.0,39.0,99.0,29.0,15.0,-4.0,Friday,Friday,Morning Peak,Daytime,6
271968566,EC2682,West Jason,East Carmen,2019-06-28 09:00:00,2019-06-28 10:20:00,2019-06-28 09:00:00,2019-06-28 10:08:00,0.0,-12.0,80.0,68.0,ECLBQX,no reason,320,40,45,-5,A,[],55.0,30.0,85.0,28.0,21.0,-12.0,Friday,Friday,Daytime,Daytime,6
271964833,EC2641,East Carmen,Dawsonhaven,2019-06-28 09:05:00,2019-06-28 10:20:00,2019-06-28 09:20:00,2019-06-28 10:31:00,15.0,11.0,75.0,71.0,ECLWFX,other problem,E95,45,40,5,A,[],45.0,12.0,57.0,26.0,16.0,-4.0,Friday,Friday,Daytime,Daytime,5
272030070,EC3360,Fisherhaven,East Carmen,2019-06-28 09:10:00,2019-06-28 10:15:00,2019-06-28 10:16:00,2019-06-28 11:21:00,66.0,66.0,65.0,65.0,ECLGQX,technical problem,DH4,-20,30,-50,A,[],40.0,-2.0,38.0,15.0,18.0,0.0,Friday,Friday,Daytime,Daytime,4
272214313,EC3319,East Carmen,New Bobby,2019-06-28 09:10:00,2019-06-28 12:40:00,2019-06-28 09:30:00,2019-06-28 12:53:00,20.0,13.0,210.0,203.0,ECLBEX,other problem,320,0,0,0,Start,[],60.0,28.0,88.0,,,-7.0,Friday,Friday,Daytime,Daytime,6
272186682,EC2683,East Carmen,West Jason,2019-06-28 09:10:00,2019-06-28 10:25:00,2019-06-28 09:44:00,2019-06-28 10:59:00,34.0,34.0,75.0,75.0,ECLBXX,other problem,320,54,50,4,C,"['ca', 'cp', 'ca', 'ca', 'cp']",45.0,-20.0,25.0,29.0,25.0,0.0,Friday,Friday,Daytime,Daytime,7
272338494,EC2558,West Bryanstad,East Carmen,2019-06-28 09:20:00,2019-06-28 10:25:00,2019-06-28 09:35:00,2019-06-28 10:28:00,15.0,3.0,65.0,53.0,ECLBYX,other problem,320,1,60,-59,A,[],40.0,39.0,79.0,27.0,,-12.0,Friday,Friday,Daytime,Daytime,6
272032967,EC3392,Port Courtneytown,East Carmen,2019-06-28 09:20:00,2019-06-28 10:05:00,2019-06-28 09:20:00,2019-06-28 10:03:00,0.0,-2.0,45.0,43.0,ECLGBX,no reason,DH4,0,0,0,Start,[],55.0,15.0,70.0,28.0,21.0,-2.0,Friday,Friday,Daytime,Daytime,4
272011539,EC3170,Lake Kevin,East Carmen,2019-06-28 09:25:00,2019-06-28 10:15:00,2019-06-28 09:59:00,2019-06-28 10:43:00,34.0,28.0,50.0,44.0,ECLGKX,other problem,DH4,0,0,0,Start,[],40.0,-3.0,37.0,29.0,31.0,-6.0,Friday,Friday,Daytime,Daytime,4
272031351,EC3374,Lake Richardberg,East Carmen,2019-06-28 09:25:00,2019-06-28 10:15:00,2019-06-28 09:25:00,2019-06-28 10:13:00,0.0,-2.0,50.0,48.0,ECLGLX,no reason,DH4,-24,35,-59,A,"['cp', 'ca', 'cp']",50.0,21.0,71.0,26.0,17.0,-2.0,Friday,Friday,Daytime,Daytime,4
272035595,EC3436,East Allisontown,East Carmen,2019-06-28 09:30:00,2019-06-28 10:10:00,2019-06-28 09:21:00,2019-06-28 09:52:00,-9.0,-18.0,40.0,31.0,ECLWCX,no reason,E95,31,45,-14,A,[],110.0,13.0,123.0,,,-9.0,Friday,Friday,Daytime,Daytime,5
272013399,EC3190,Lloydtown,East Carmen,2019-06-28 10:20:00,2019-06-28 11:45:00,2019-06-28 10:30:00,2019-06-28 11:46:00,10.0,1.0,85.0,76.0,ECLWMX,other problem,E95,35,45,-10,A,[],75.0,74.0,149.0,22.0,22.0,-9.0,Friday,Friday,Daytime,Daytime,6
272189666,EC2742,Lake Lawrencechester,Fisherhaven,2019-06-28 10:25:00,2019-06-28 11:30:00,2019-06-28 10:25:00,2019-06-28 11:24:00,0.0,-6.0,65.0,59.0,ECLGMX,no reason,DH4,42,45,-3,A,[],100.0,30.0,130.0,,,-6.0,Friday,Friday,Daytime,Daytime,4
272213447,EC3290,Mezaport,East Carmen,2019-06-28 10:30:00,2019-06-28 12:20:00,2019-06-28 10:33:00,2019-06-28 12:17:00,3.0,-3.0,110.0,104.0,ECLDBX,other problem,320,33,40,-7,A,[],55.0,30.0,85.0,19.0,19.0,-6.0,Friday,Friday,Daytime,Daytime,5
272211485,EC3240,Youngland,East Carmen,2019-06-28 10:30:00,2019-06-28 12:15:00,2019-06-28 10:33:00,2019-06-28 12:18:00,3.0,3.0,105.0,105.0,ECLXAX,other problem,320,46,45,1,A,[],55.0,22.0,77.0,15.0,,0.0,Friday,Friday,Daytime,Daytime,6
272211044,EC3234,Lisamouth,East Carmen,2019-06-28 10:30:00,2019-06-28 12:10:00,2019-06-28 10:44:00,2019-06-28 12:15:00,14.0,5.0,100.0,91.0,ECLBVX,other problem,320,-10,45,-55,A,[],50.0,71.0,121.0,26.0,17.0,-9.0,Friday,Friday,Daytime,Daytime,6
272100547,EC11461,East Carmen,North Stephenville,2019-06-28 10:30:00,2019-06-28 13:00:00,2019-06-28 11:36:00,2019-06-28 13:55:00,66.0,55.0,150.0,139.0,ECLBPX,technical problem,320,0,0,0,Start,[],50.0,43.0,93.0,15.0,11.0,-11.0,Friday,Friday,Daytime,Daytime,6
272006472,EC3118,Dudleyton,East Carmen,2019-06-28 10:30:00,2019-06-28 12:35:00,2019-06-28 10:54:00,2019-06-28 12:57:00,24.0,22.0,125.0,123.0,ECLBUX,other problem,320,39,45,-6,A,[],35.0,23.0,58.0,25.0,11.0,-2.0,Friday,Friday,Daytime,Daytime,8
272015997,EC3220,Erichaven,East Carmen,2019-06-28 10:30:00,2019-06-28 12:25:00,2019-06-28 10:30:00,2019-06-28 12:20:00,0.0,-5.0,115.0,110.0,ECLBMX,no reason,320,39,45,-6,A,[],50.0,20.0,70.0,18.0,15.0,-5.0,Friday,Friday,Daytime,Daytime,6
272008812,EC3144,Port Bobby,East Carmen,2019-06-28 10:30:00,2019-06-28 12:25:00,2019-06-28 10:30:00,2019-06-28 12:17:00,0.0,-8.0,115.0,107.0,ECLWGX,no reason,E95,28,45,-17,A,[],55.0,19.0,74.0,29.0,7.0,-8.0,Friday,Friday,Daytime,Daytime,6
271980100,EC2780,North Frankshire,East Carmen,2019-06-28 10:35:00,2019-06-28 12:30:00,2019-06-28 10:44:00,2019-06-28 12:21:00,9.0,-9.0,115.0,97.0,ECLWPX,other problem,E95,36,45,-9,A,[],45.0,45.0,90.0,15.0,23.0,-18.0,Friday,Friday,Daytime,Daytime,6
272003163,EC3076,Lake David,East Carmen,2019-06-28 10:35:00,2019-06-28 12:30:00,2019-06-28 10:35:00,2019-06-28 12:32:00,0.0,2.0,115.0,117.0,ECLWJX,no reason,E95,49,55,-6,A,[],45.0,62.0,107.0,26.0,9.0,2.0,Friday,Friday,Daytime,Daytime,6
272204835,EC3101,East Carmen,Johnathanberg,2019-06-28 10:35:00,2019-06-28 12:20:00,2019-06-28 11:37:00,2019-06-28 13:19:00,62.0,59.0,105.0,102.0,ECLWOX,technical problem,E95,60,65,-5,A,"['ca', 'cp', 'ca', 'cp', 'ca']",35.0,29.0,64.0,25.0,15.0,-3.0,Friday,Friday,Daytime,Daytime,6
272023155,EC3265,East Carmen,Lake Williammouth,2019-06-28 10:35:00,2019-06-28 12:20:00,2019-06-28 11:00:00,2019-06-28 12:48:00,25.0,28.0,105.0,108.0,ECLDDX,other problem,320,0,0,0,Start,[],40.0,18.0,58.0,,,3.0,Friday,Friday,Daytime,Daytime,5
272211268,EC3236,Stephenstad,East Carmen,2019-06-28 10:35:00,2019-06-28 12:15:00,2019-06-28 10:46:00,2019-06-28 12:22:00,11.0,7.0,100.0,96.0,ECLBWX,other problem,320,44,45,-1,A,[],45.0,30.0,75.0,21.0,17.0,-4.0,Friday,Friday,Daytime,Daytime,6
272212235,EC3252,Matthewland,East Carmen,2019-06-28 10:35:00,2019-06-28 12:10:00,2019-06-28 10:44:00,2019-06-28 12:25:00,9.0,15.0,95.0,101.0,ECLDCX,other problem,320,0,0,0,Start,[],55.0,13.0,68.0,22.0,,6.0,Friday,Friday,Daytime,Daytime,5
